{193} 	295.400		7.8538882E-08		293.903		1.4130415E+01	;
{194} 	296.100		5.1750973E-08		292.653		1.1200523E+01	;
{195} 	297.500		6.2636623E-08		295.458		1.2456723E+01	;
{196} 	298.500		1.0671998E-07		297.553		1.3785594E+01	;
{197} 	300.400		8.0738715E-08		300.205		1.7670847E+01	;
{198} 	299.000		7.9112155E-08		295.753		1.0225636E+01	;
{199} 	295.800		8.0007169E-08		291.353		9.5697575E+00	;
{200} 	294.000		6.8416099E-08		289.953		7.7997470E+00	;
{201} 	298.500		1.0436423E-07		297.053		1.3775212E+01	;
{202} 	298.800		8.7253973E-08		296.803		1.4455704E+01	;
{203} 	298.700		7.9792109E-08		294.655		9.9587126E+00	;
{204} 	295.200		8.3928434E-08		292.553		1.0375138E+01	;
{205} 	302.800		9.9999009E-10		302.257		2.0288157E+01	;
{206} 	296.700		1.7737957E-08		295.753		1.5944540E+01	;
{207} 	298.200		9.9999997E-10		296.954		1.5049910E+01	;
{208} 	301.600		3.7935799E-08		300.854		2.0334417E+01	;
{209} 	298.900		6.6546292E-08		296.253		1.4835294E+01	;
{210} 	296.000		9.2378151E-08		293.553		1.3185223E+01	;
{211} 	298.000		7.9851880E-08		296.153		1.1575423E+01	;
{212} 	296.500		8.9999801E-08		292.553		8.4105711E+00	;
{213} 	292.300		9.3870078E-08		289.305		9.2304173E+00	;
{214} 	296.700		8.6496129E-08		294.101		1.2235514E+01	;
{215} 	297.100		2.1153795E-08		295.254		1.3488296E+01	;
{216} 	296.400		2.3009004E-08		295.555		1.4875430E+01	;
{217} 	297.200		2.4551134E-08		296.104		1.5600911E+01	;
{218} 	299.900		5.3777935E-08		298.203		1.5965665E+01	;
{219} 	291.800		6.0800716E-08		292.948		8.3687305E+00	;
{220} 	296.800		2.3615139E-09		295.253		1.3850587E+01	;
{221} 	298.400		1.8352944E-08		297.753		1.7010372E+01	;
{222} 	297.500		7.5472151E-08		295.453		1.4665905E+01	;
{223} 	296.400		4.6965294E-08		293.003		1.2560478E+01	;
{224} 	296.400		1.0189670E-07		290.953		6.9568968E+00	;
{225} 	296.900		1.0939804E-07		294.153		1.0545570E+01	;
{226} 	297.500		1.1748531E-09		296.153		1.1010545E+01	;
{227} 	297.800		5.0377910E-08		296.503		1.3465651E+01	;
{228} 	299.300		8.7639741E-08		296.755		1.4550100E+01	;
{229} 	298.400		2.3687183E-09		297.753		1.7290535E+01	;
{230} 	298.900		1.3244726E-09		296.553		1.3555777E+01	;
{231} 	291.400		9.2932417E-08		286.904		6.9594784E+00	;
{232} 	301.300		3.4477075E-08		300.298		1.6320345E+01	;
{233} 	297.200		2.1944615E-08		294.855		1.2925207E+01	;
{234} 	294.700		9.1613430E-08		289.605		8.5325270E+00	;
{235} 	298.700		1.7988834E-08		297.103		1.5810593E+01	;
{236} 	297.500		2.7568392E-08		295.606		1.4450605E+01	;
{237} 	300.800		1.7194932E-08		299.803		1.7610935E+01	;
{238} 	300.500		2.0120225E-08		301.003		1.9172255E+01	;
{239} 	298.000		1.3105679E-08		297.350		1.5775380E+01	;
{240} 	298.800		7.0650408E-08		297.053		1.5650588E+01	;
{241} 	301.300		2.0253147E-08		299.751		1.4825814E+01	;
{242} 	299.300		8.9053174E-08		297.053		1.6225868E+01	;
{243} 	298.400		2.2751143E-08		297.053		1.6680599E+01	;
{244} 	297.400		7.7217273E-08		296.200		1.5805125E+01	;
{245} 	294.400		1.1941225E-07		294.253		1.1460721E+01	;
{246} 	296.200		8.7380535E-08		295.858		1.4591903E+01	;
{247} 	299.200		7.0787827E-08		296.253		1.0975666E+01	;
{248} 	299.500		1.0849053E-07		298.753		1.0625609E+01	;
{249} 	297.000		1.0120326E-07		291.503		8.6632442E+00	;
{250} 	294.500		2.0607853E-08		292.452		1.1075748E+01	;
{251} 	298.100		9.0910937E-08		296.804		1.4214378E+01	;
{252} 	296.900		1.1415790E-07		291.804		9.4576283E+00	;
{253} 	294.700		1.2367533E-07		290.253		9.3457355E+00	;
{254} 	301.700		2.6615270E-08		301.150		1.7459782E+01	;
{255} 	300.700		1.2019372E-08		300.202		1.8130959E+01	;
{256} 	293.500		1.3214947E-07		289.353		8.6263294E+00	;
{257} 	293.500		1.0676064E-07		290.553		8.2807980E+00	;
{258} 	299.100		8.6070237E-08		297.653		1.5160894E+01	;
{259} 	300.900		8.5313317E-08		299.257		1.6555441E+01	;
{260} 	298.700		5.1401770E-08		297.603		1.8565577E+01	;
{261} 	299.600		8.0117772E-08		298.403		1.4925786E+01	;
{262} 	299.500		3.0762994E-08		298.153		1.4550835E+01	;
{263} 	296.000		9.1380670E-08		294.407		1.2909941E+01	;
{264} 	300.900		2.7050001E-08		300.500		2.1064110E+01	;
{265} 	297.700		8.7058638E-08		294.104		1.2545782E+01	;
{266} 	297.300		3.5185618E-08		294.953		1.3115653E+01	;
{267} 	293.400		4.5536101E-08		292.403		1.1045499E+01	;
{268} 	294.900		4.4496115E-08		295.152		1.5410550E+01	;
{269} 	294.600		4.5300844E-08		292.203		1.2265381E+01	;
{270} 	294.200		8.3350770E-08		291.953		1.2780819E+01	;
{271} 	302.300		5.8274985E-08		301.602		2.0979256E+01	;
{275} 	303.000		1.9861220E-08		303.950		2.2964775E+01	;
{276} 	295.700		2.3191655E-08		295.003		1.2285600E+01	;
{277} 	295.100		2.6355961E-08		290.153		7.4529176E+00	;
{278} 	295.600		2.6228118E-08		290.953		8.2174196E+00	;
{279} 	295.100		5.0593538E-08		291.653		8.1876335E+00	;
{280} 	293.300		1.7272711E-08		290.153		6.2703314E+00	;
{281} 	297.700		2.6090534E-08		295.653		1.4390335E+01	;
{285} 	301.400		3.6231924E-08		301.053		1.8715864E+01	;
{286} 	295.700		5.1647664E-08		292.953		1.1815436E+01	;
{287} 	293.200		4.8412325E-08		288.403		7.3705826E+00	;
{291} 	297.600		4.0018694E-08		296.903		1.4850686E+01	;
{292} 	294.700		4.6573351E-08		294.153		1.3670842E+01	;
{293} 	303.700		3.9019987E-08		302.700		2.2259068E+01	;
{294} 	301.800		2.2178522E-08		302.253		2.0663490E+01	;
{295} 	302.800		1.0605116E-08		302.252		1.7970573E+01	;
{296} 	295.500		3.8642206E-08		290.253		8.9443674E+00	;
{297} 	290.100		7.1664807E-09		288.853		1.0215559E+01	;
{298} 	289.300		6.3306693E-09		286.153		7.5808430E+00	;
{299} 	290.600		5.6425701E-08		286.603		5.3920298E+00	;
{300} 	299.300		3.2375223E-08		297.653		1.3205786E+01	;
