V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,X1,X2,X3,X4,X5,X6,X7
1.119475e+00+j2.017869e+00,2.660139e+00+j2.361592e+00,4.190262e+00+j1.540605e+00,4.756593e+00-j2.121316e-02,4.351511e+00-j1.327826e+00,3.602884e+00-j2.038874e+00,2.894503e+00-j2.321661e+00,2.326382e+00-j2.377776e+00,1.891326e+00-j2.327949e+00,1.559977e+00-j2.233117e+00,6.018e-09,4.19985e-09,2161.2,1936.8,2191.2,1518.3,1401
-1.073631e+00+j3.822984e+00,-3.609944e+00+j6.323454e+00,-9.649121e+00+j6.971859e+00,-1.468364e+01-j2.069452e-01,-1.070837e+01-j6.526859e+00,-6.475771e+00-j7.291829e+00,-4.147839e+00-j6.611591e+00,-2.868142e+00-j5.822111e+00,-2.106680e+00-j5.147974e+00,-1.618647e+00-j4.599188e+00,5.0133e-09,7.1502e-09,3540,1744.8,1354.8,2328.3,679.5
2.739914e-01+j1.881646e+00,8.548955e-01+j3.248172e+00,2.348737e+00+j5.047633e+00,6.401836e+00+j6.595284e+00,1.283411e+01+j2.156346e+00,1.012507e+01-j5.576558e+00,5.508945e+00-j6.507675e+00,3.238137e+00-j5.678595e+00,2.120212e+00-j4.845990e+00,1.503730e+00-j4.193195e+00,4.03665e-09,4.01625e-09,3490.8,1707.6,1923.6,2557.8,1455
2.854938e-02+j4.500855e-02,7.199643e-02+j4.450427e-02,9.936657e-02+j3.728680e-03,8.569634e-02-j3.440172e-02,6.234740e-02-j4.813288e-02,4.483017e-02-j4.950906e-02,3.320024e-02-j4.691891e-02,2.543423e-02-j4.340466e-02,2.007517e-02-j3.993260e-02,1.624477e-02-j3.677724e-02,2.94525e-09,5.2632e-09,240000,2220,2528.4,929.7,1490.25
-2.785674e-02+j1.737055e-01,-6.642268e-02+j2.634114e-01,-1.197832e-01+j3.445800e-01,-1.859363e-01+j4.147428e-01,-2.624406e-01+j4.719203e-01,-3.465364e-01+j5.147138e-01,-4.353023e-01+j5.423548e-01,-5.257942e-01+j5.547205e-01,-6.152144e-01+j5.522998e-01,-7.010426e-01+j5.361203e-01,2.57805e-09,2.64945e-09,3241.2,240,1963.2,1489.5,1531.5
4.784905e+00+j4.615804e+00,8.983454e+00+j1.510932e+00,8.209536e+00-j2.905124e+00,5.782235e+00-j4.469859e+00,4.007023e+00-j4.578094e+00,2.884068e+00-j4.280649e+00,2.162349e+00-j3.911391e+00,1.678330e+00-j3.561886e+00,1.339883e+00-j3.252991e+00,1.094411e+00-j2.985296e+00,5.85225e-09,3.8607e-09,2280,3496.8,4351.2,2414.7,1621.5
9.986697e-02-j5.280489e-02,7.318520e-02-j6.321465e-02,5.287565e-02-j6.293665e-02,3.882952e-02-j5.877247e-02,2.925105e-02-j5.368698e-02,2.261863e-02-j4.877243e-02,1.791227e-02-j4.436331e-02,1.448508e-02-j4.051188e-02,1.192818e-02-j3.717521e-02,9.977523e-03-j3.428488e-02,5.1e-07,3.621e-09,1920,1576.8,3176.4,1495.8,1267.5
5.005213e-01-j3.370737e-02,4.342132e-01-j1.725623e-01,3.479119e-01-j2.321304e-01,2.738308e-01-j2.503923e-01,2.163392e-01-j2.489390e-01,1.729698e-01-j2.388498e-01,1.403105e-01-j2.255206e-01,1.154893e-01-j2.114940e-01,9.637653e-02-j1.979122e-01,8.144437e-02-j1.852468e-01,5.1e-08,5.5335e-09,2474.4,1948.8,1573.2,1165.5,1834.5
-3.792673e-02-j3.970025e-01,-8.891518e-02-j6.041137e-01,-1.567042e-01-j7.953506e-01,-2.366173e-01-j9.675998e-01,-3.237993e-01-j1.119368e+00,-4.137828e-01-j1.250583e+00,-5.027999e-01-j1.362209e+00,-5.879062e-01-j1.455910e+00,-6.670399e-01-j1.533704e+00,-7.388828e-01-j1.597654e+00,3.009e-09,-4.794e-10,1298.4,2460,2247.6,2268.9,1761.75
4.048312e-01+j1.273104e+00,1.167757e+00+j1.945350e+00,2.555902e+00+j2.176006e+00,4.075137e+00+j1.165503e+00,4.299665e+00-j6.839946e-01,3.421889e+00-j1.837384e+00,2.500655e+00-j2.184213e+00,1.837796e+00-j2.173565e+00,1.390767e+00-j2.048643e+00,1.085437e+00-j1.899206e+00,6.29085e-09,2.64435e-09,2733.6,1340.4,2948.4,2046.6,2166
5.880761e+00+j6.504499e+00,1.159676e+01+j4.140629e+00,1.291556e+01-j1.435608e+00,1.067596e+01-j5.060966e+00,8.081150e+00-j6.352714e+00,6.097336e+00-j6.522741e+00,4.695300e+00-j6.272633e+00,3.704052e+00-j5.891594e+00,2.988317e+00-j5.490204e+00,2.458380e+00-j5.108832e+00,4.998e-09,6.31125e-09,1483.2,2715.6,3432,1804.5,1203.75
1.661962e+00+j2.445347e+00,3.885959e+00+j2.310694e+00,5.236588e+00+j3.498230e-01,4.742897e+00-j1.566000e+00,3.650497e+00-j2.423913e+00,2.730418e+00-j2.628063e+00,2.074209e+00-j2.570589e+00,1.615777e+00-j2.426557e+00,1.289923e+00-j2.262981e+00,1.052238e+00-j2.104168e+00,6.2679e-09,5.7018e-09,2487.6,1956,2119.2,2200.5,1945.5
4.597750e-01+j7.844110e-01,8.933243e-01+j8.989985e-01,1.268681e+00+j8.194974e-01,1.536275e+00+j6.341421e-01,1.699302e+00+j4.095979e-01,1.778934e+00+j1.843430e-01,1.797746e+00-j2.276499e-02,1.774548e+00-j2.041252e-01,1.723652e+00-j3.580630e-01,1.655467e+00-j4.858203e-01,4.539e-09,3.417e-09,1314,3364.8,1497.6,180,2178
2.508934e-01+j2.742899e+00,6.037432e-01+j4.229850e+00,1.103264e+00+j5.669441e+00,1.742355e+00+j7.046102e+00,2.512007e+00+j8.345466e+00,3.401785e+00+j9.554477e+00,4.399520e+00+j1.066185e+01,5.492304e+00+j1.165802e+01,6.666033e+00+j1.253504e+01,7.906225e+00+j1.328743e+01,5.1e-11,5.9313e-09,3399.6,1905.6,2396.4,2487.6,2140.5
1.722879e+00+j2.415983e+00,3.721248e+00+j2.273961e+00,5.008036e+00+j7.174112e-01,4.907955e+00-j9.977689e-01,4.117046e+00-j2.022703e+00,3.281651e+00-j2.450032e+00,2.602494e+00-j2.554966e+00,2.087150e+00-j2.512135e+00,1.700261e+00-j2.408073e+00,1.407202e+00-j2.282909e+00,7.20885e-09,4.8195e-09,2151.6,2324.4,1905.6,2699.1,1809.75
-4.283846e-01+j6.993978e-01,-8.002982e-01+j7.849753e-01,-1.103755e+00+j7.175626e-01,-1.315807e+00+j5.786187e-01,-1.450364e+00+j4.169997e-01,-1.527270e+00+j2.561998e-01,-1.563034e+00+j1.062348e-01,-1.569707e+00-j2.925120e-02,-1.555883e+00-j1.495154e-01,-1.527664e+00-j2.550566e-01,6.64275e-09,4.77615e-09,1742.4,240,2634,1856.7,1312.5
-9.151261e+00+j1.090111e+00,-9.237601e+00+j6.339775e-01,-9.264637e+00+j3.906677e-01,-9.275447e+00+j2.292676e-01,-9.279853e+00+j1.078614e-01,-9.281106e+00+j8.841681e-03,-9.280486e+00-j7.631194e-02,-9.278610e+00-j1.523003e-01,-9.275807e+00-j2.218515e-01,-9.272235e+00-j2.868135e-01,6.05115e-09,3.07785e-09,1626,2774.4,1426.8,180000,1732.5
5.387987e-01+j3.237431e+00,2.325520e+00+j6.409438e+00,1.147916e+01+j9.884628e+00,1.567172e+01-j8.227215e+00,5.297979e+00-j8.822827e+00,2.461908e+00-j6.569171e+00,1.441718e+00-j5.171342e+00,9.610730e-01-j4.276590e+00,6.937742e-01-j3.658937e+00,5.282040e-01-j3.206232e+00,4.8042e-09,4.8552e-09,2731.2,1426.8,3072,1530,1314.75
1.860941e-02+j6.795487e-02,4.121170e-02+j9.641228e-02,6.767096e-02+j1.160709e-01,9.459659e-02+j1.276169e-01,1.198126e-01+j1.326882e-01,1.422634e-01+j1.330837e-01,1.616579e-01+j1.303481e-01,1.781264e-01+j1.256504e-01,1.919881e-01+j1.198142e-01,2.036139e-01+j1.133906e-01,4.947e-09,5.1e-11,1668,3130.8,3529.2,1984.5,1338.75
-6.670565e+00-j5.745994e+00,-4.036392e+00-j5.532720e+00,-2.576107e+00-j4.826871e+00,-1.750725e+00-j4.156795e+00,-1.255097e+00-j3.606814e+00,-9.390710e-01-j3.167060e+00,-7.269598e-01-j2.814068e+00,-5.784259e-01-j2.527210e+00,-4.706718e-01-j2.290777e+00,-3.901707e-01-j2.093207e+00,5.02605e-09,7.40265e-09,3247.2,1878,240000,1276.2,1140.75
1.566433e+00+j1.413150e+00,2.416843e+00+j1.012837e+00,2.787670e+00+j3.866790e-01,2.829112e+00-j1.856928e-01,2.694657e+00-j6.286255e-01,2.482076e+00-j9.442542e-01,2.245777e+00-j1.156466e+00,2.013562e+00-j1.291010e+00,1.798266e+00-j1.369543e+00,1.604682e+00-j1.408679e+00,5.6355e-09,6.67845e-09,1874.4,3345.6,1446,1545.3,2199
1.117262e+00+j1.104957e+00,1.934453e+00+j7.301440e-01,2.209982e+00+j1.105332e-02,2.051736e+00-j5.699203e-01,1.743536e+00-j9.018722e-01,1.438217e+00-j1.053589e+00,1.181555e+00-j1.102371e+00,9.768348e-01-j1.097559e+00,8.157384e-01-j1.066484e+00,6.887040e-01-j1.023597e+00,5.32185e-09,5.15355e-09,4256.4,2571.6,2024.4,972,1264.5
5.433426e+00+j5.416195e+00,1.036019e+01+j2.211998e+00,9.968304e+00-j2.934980e+00,7.276216e+00-j5.086838e+00,5.132013e+00-j5.408759e+00,3.726523e+00-j5.145908e+00,2.807449e+00-j4.746535e+00,2.185297e+00-j4.346999e+00,1.747745e+00-j3.984686e+00,1.429300e+00-j3.666059e+00,4.8552e-09,7.03545e-09,2313.6,3115.2,2818.8,1453.5,909
1.903573e-02+j4.138883e-02,3.718766e-02+j5.168699e-02,5.365814e-02+j5.450691e-02,6.676510e-02+j5.311905e-02,7.666682e-02+j4.980931e-02,8.404028e-02+j4.582481e-02,8.954772e-02+j4.176537e-02,9.370480e-02+j3.789153e-02,9.688482e-02+j3.429932e-02,9.934950e-02+j3.100791e-02,7.05585e-09,5.1e-11,2902.8,2353.2,3376.8,2405.7,1512
-3.147278e+01-j4.260168e+00,-2.267657e+01-j1.457892e+01,-1.507068e+01-j1.599627e+01,-1.036380e+01-j1.499141e+01,-7.460074e+00-j1.354386e+01,-5.590409e+00-j1.216219e+01,-4.330549e+00-j1.095620e+01,-3.446598e+00-j9.928906e+00,-2.804821e+00-j9.056839e+00,-2.325130e+00-j8.313483e+00,3.03195e-09,5.1e-08,2553.6,2870.4,2461.2,2314.8,753
-2.162789e-02+j4.519430e-02,-4.159411e-02+j5.565654e-02,-5.918199e-02+j5.802215e-02,-7.283544e-02+j5.611392e-02,-8.295757e-02+j5.240892e-02,-9.039417e-02+j4.817254e-02,-9.589712e-02+j4.397958e-02,-1.000252e-01+j4.005724e-02,-1.031712e-01+j3.647486e-02,-1.056078e-01+j3.323532e-02,3.315e-09,6.73965e-09,2569.2,24,2067.6,1171.8,1632
-4.824261e+00+j1.141191e+00,-5.046671e+00+j4.898591e-01,-5.093315e+00+j6.811519e-02,-5.081825e+00-j2.510054e-01,-5.041708e+00-j5.145812e-01,-4.983447e+00-j7.429963e-01,-4.911935e+00-j9.462552e-01,-4.829973e+00-j1.129748e+00,-4.739498e+00-j1.296617e+00,-4.642047e+00-j1.448794e+00,4.44975e-09,4.1973e-09,3321.6,2464.8,3073.2,18000,1566
-6.352277e+00+j8.360286e+00,-1.408211e+01+j6.789284e+00,-1.734024e+01-j5.120787e-01,-1.474977e+01-j6.199321e+00,-1.107854e+01-j8.338915e+00,-8.233890e+00-j8.666369e+00,-6.254431e+00-j8.332425e+00,-4.880501e+00-j7.802821e+00,-3.904369e+00-j7.246938e+00,-3.191131e+00-j6.723109e+00,3.34305e-09,6.222e-09,2802,2500.8,3384,2630.7,855
-3.788401e-02+j5.802897e-02,-8.157567e-02+j6.071798e-02,-1.166641e-01+j3.433595e-02,-1.266622e-01-j3.692318e-03,-1.168403e-01-j3.406176e-02,-9.980597e-02-j5.187671e-02,-8.293503e-02-j6.029437e-02,-6.863055e-02-j6.316762e-02,-5.712351e-02-j6.307513e-02,-4.800018e-02-j6.148956e-02,3.12885e-09,6.069e-09,240000,1783.2,1746,2380.5,910.5
1.213580e-02+j1.866331e-02,2.069932e-02+j2.041684e-02,2.678360e-02+j1.940144e-02,3.079717e-02+j1.758453e-02,3.344869e-02+j1.572085e-02,3.524568e-02+j1.403876e-02,3.650172e-02+j1.258029e-02,3.740632e-02+j1.132914e-02,3.807561e-02+j1.025485e-02,3.858271e-02+j9.327166e-03,5.81145e-09,3.2334e-09,2786.4,2971.2,24,2333.7,1416
1.016904e+00+j1.097248e+00,1.800185e+00+j8.492739e-01,2.173078e+00+j2.456642e-01,2.150840e+00-j3.279569e-01,1.932024e+00-j7.206757e-01,1.663410e+00-j9.455021e-01,1.410789e+00-j1.055746e+00,1.194265e+00-j1.096411e+00,1.015176e+00-j1.097117e+00,8.687711e-01-j1.075761e+00,7.09155e-09,3.69495e-09,3440.4,2787.6,1822.8,1486.8,1230
-2.917110e-02+j4.836663e-02,-5.160124e-02+j5.459512e-02,-6.857164e-02+j5.288803e-02,-8.026996e-02+j4.832513e-02,-8.822403e-02+j4.318569e-02,-9.371270e-02+j3.829697e-02,-9.759137e-02+j3.389514e-02,-1.003978e-01+j3.000293e-02,-1.024748e-01+j2.656848e-02,-1.040425e-01+j2.352964e-02,7.5123e-09,5.40855e-09,2184,24,2140.8,2134.8,1966.5
-1.871965e+00+j6.362043e+00,-6.632475e+00+j1.057512e+01,-1.802682e+01+j9.927421e+00,-2.252078e+01-j4.681426e+00,-1.392744e+01-j1.154273e+01,-8.144932e+00-j1.118100e+01,-5.227003e+00-j9.771516e+00,-3.641579e+00-j8.502610e+00,-2.693971e+00-j7.485646e+00,-2.082154e+00-j6.676991e+00,7.5072e-09,6.2832e-09,1531.2,1330.8,1904.4,2488.5,783.75
1.721027e+00+j2.224485e+00,3.444343e+00+j1.991860e+00,4.482844e+00+j7.129924e-01,4.495654e+00-j6.724683e-01,3.949097e+00-j1.598638e+00,3.289724e+00-j2.073180e+00,2.702177e+00-j2.262318e+00,2.225446e+00-j2.296969e+00,1.849495e+00-j2.253906e+00,1.554087e+00-j2.174343e+00,3.88875e-09,5.1561e-09,3445.2,3076.8,2164.8,2530.8,2066.25
2.668953e-02-j6.184489e-03,2.431052e-02-j9.626761e-03,2.153763e-02-j1.190911e-02,1.874767e-02-j1.325745e-02,1.616560e-02-j1.390297e-02,1.389113e-02-j1.406029e-02,1.194377e-02-j1.390094e-02,1.030179e-02-j1.354945e-02,8.926665e-03-j1.309032e-02,7.776970e-03-j1.257885e-02,5.1e-07,3.21555e-09,3104.4,1479.6,1692,1191.6,1847.25
1.593713e+00+j2.660909e+00,3.771104e+00+j2.922780e+00,5.665813e+00+j1.449019e+00,5.946681e+00-j7.304079e-01,5.081605e+00-j2.202688e+00,4.027944e+00-j2.844281e+00,3.155657e+00-j3.015063e+00,2.499984e+00-j2.973378e+00,2.015221e+00-j2.846676e+00,1.653492e+00-j2.692040e+00,4.89345e-09,5.8395e-09,2173.2,1866,2282.4,1704.6,1767.75
9.967630e-02+j1.309488e-01,1.876113e-01+j1.256094e-01,2.481273e-01+j7.649494e-02,2.709431e-01+j1.440872e-02,2.656762e-01-j4.003700e-02,2.456150e-01-j8.005743e-02,2.202132e-01-j1.064903e-01,1.945796e-01-j1.225070e-01,1.709778e-01-j1.312357e-01,1.501602e-01-j1.350995e-01,5.98485e-09,2.95545e-09,24000,2085.6,1501.2,1994.4,1926.75
2.637284e+00+j3.792339e+00,6.936419e+00+j2.829429e+00,7.630720e+00-j1.873221e+00,5.140135e+00-j3.894309e+00,3.310657e+00-j3.978018e+00,2.257513e+00-j3.628818e+00,1.631344e+00-j3.246126e+00,1.234383e+00-j2.909152e+00,9.677414e-01-j2.625465e+00,7.800007e-01-j2.387937e+00,5.87775e-09,4.77105e-09,3196.8,2751.6,2724,2583.9,1532.25
-3.599206e-02+j1.391835e+00,-8.159954e-02+j2.094801e+00,-1.373735e-01+j2.716679e+00,-1.961067e-01+j3.244268e+00,-2.517184e-01+j3.673616e+00,-2.998986e-01+j4.008116e+00,-3.384080e-01+j4.256138e+00,-3.666167e-01+j4.428701e+00,-3.850063e-01+j4.537686e+00,-3.947874e-01+j4.594600e+00,-1.173e-09,2.7948e-09,3315.6,2146.8,2205.6,2543.4,1878.75
1.919876e+00+j4.348020e+00,3.780936e+00+j5.495000e+00,5.496101e+00+j5.870761e+00,6.879860e+00+j5.798556e+00,7.937052e+00+j5.513528e+00,8.731684e+00+j5.148232e+00,9.329981e+00+j4.768422e+00,9.785071e+00+j4.403848e+00,1.013582e+01+j4.066132e+00,1.041011e+01+j3.758431e+00,5.1e-11,7.0584e-09,1310.4,3306,1470,2597.4,1448.25
3.466897e+00+j3.422897e+00,5.949904e+00+j2.309501e+00,6.841949e+00+j1.735470e-01,6.447280e+00-j1.604036e+00,5.563637e+00-j2.671436e+00,4.648471e+00-j3.196369e+00,3.857035e+00-j3.395575e+00,3.213011e+00-j3.416720e+00,2.698712e+00-j3.345637e+00,2.288679e+00-j3.229711e+00,6.9513e-09,4.9266e-09,1353.6,3530.4,2564.4,2502,1806.75
-1.770642e-01-j2.319600e-01,-2.714519e-01-j2.384675e-01,-3.271304e-01-j2.243126e-01,-3.591108e-01-j2.091677e-01,-3.778205e-01-j1.973859e-01,-3.888765e-01-j1.892140e-01,-3.952670e-01-j1.840227e-01,-3.986448e-01-j1.811277e-01,-3.999644e-01-j1.799689e-01,-3.998131e-01-j1.801028e-01,6.31125e-09,4.0137e-09,2710.8,3555.6,-321.6,1039.5,973.5
4.146421e+00+j6.307446e+00,9.593591e+00+j6.307943e+00,1.345529e+01+j1.961412e+00,1.302778e+01-j3.048512e+00,1.054926e+01-j5.802789e+00,8.131924e+00-j6.753786e+00,6.285708e+00-j6.845637e+00,4.947481e+00-j6.595952e+00,3.975589e+00-j6.230874e+00,3.257030e+00-j5.843536e+00,2.7999e-09,7.49955e-09,2168.4,2644.8,2997.6,1599.3,1161.75
-7.970098e+00+j7.264893e+00,-1.212188e+01+j5.472182e+00,-1.408174e+01+j2.681086e+00,-1.459198e+01+j5.826105e-02,-1.428619e+01-j2.090992e+00,-1.355512e+01-j3.749340e+00,-1.262773e+01-j4.980714e+00,-1.163551e+01-j5.865466e+00,-1.065297e+01-j6.478052e+00,-9.719987e+00-j6.881718e+00,4.55175e-09,5.57175e-09,2200.8,2934,1746,1337.4,150
5.743797e-03+j1.764834e-02,1.680758e-02+j2.693424e-02,3.704198e-02+j2.914288e-02,5.728861e-02+j1.239468e-02,5.681689e-02-j1.338531e-02,4.326683e-02-j2.688311e-02,3.101130e-02-j2.996759e-02,2.263062e-02-j2.906920e-02,1.708957e-02-j2.707048e-02,1.333449e-02-j2.493733e-02,6.0384e-09,2.652e-09,240000,1390.8,2119.2,2049.3,1816.5
7.037899e+00+j5.964669e+00,1.149417e+01+j2.623644e+00,1.176684e+01-j1.959016e+00,9.851189e+00-j4.699442e+00,7.762145e+00-j5.797992e+00,6.081920e+00-j6.046394e+00,4.824704e+00-j5.921772e+00,3.892731e+00-j5.649910e+00,3.194444e+00-j5.331602e+00,2.662476e+00-j5.010844e+00,4.7889e-09,1.07993e-08,1921.2,3513.6,1808.4,2129.4,964.5
1.955104e-01+j1.745355e-01,2.728036e-01+j1.463551e-01,3.118509e-01+j1.109444e-01,3.320585e-01+j7.997680e-02,3.427938e-01+j5.406390e-02,3.483512e-01+j3.216475e-02,3.508174e-01+j1.328889e-02,3.512896e-01-j3.292688e-03,3.503863e-01-j1.809017e-02,3.484809e-01-j3.145955e-02,6.91305e-09,7.0839e-09,2673.6,3385.2,240,912.6,1561.5
2.705027e+00+j4.768188e-01,2.764860e+00-j2.587374e-01,2.575883e+00-j7.410520e-01,2.313499e+00-j1.048922e+00,2.041054e+00-j1.235622e+00,1.785502e+00-j1.338613e+00,1.557361e+00-j1.385000e+00,1.358982e+00-j1.394085e+00,1.188858e+00-j1.379289e+00,1.043905e+00-j1.349737e+00,5.79105e-09,7.19355e-09,2797.2,240000,1953.6,2219.4,2235
-3.612123e+00+j8.097081e-02,-3.613450e+00+j4.163838e-02,-3.613826e+00+j1.966900e-02,-3.613928e+00+j4.201748e-03,-3.613911e+00-j8.104764e-03,-3.613842e+00-j1.869332e-02,-3.613710e+00-j2.816096e-02,-3.613551e+00-j3.694137e-02,-3.613367e+00-j4.521517e-02,-3.613149e+00-j5.312671e-02,6.9921e-09,5.0592e-09,1927.2,1360.8,1752,2295.9,15
1.829621e+00+j2.705857e+00,3.925967e+00+j2.735054e+00,5.501872e+00+j1.346400e+00,5.791116e+00-j4.827223e-01,5.189694e+00-j1.824845e+00,4.338924e+00-j2.544709e+00,3.553016e+00-j2.845164e+00,2.911275e+00-j2.915679e+00,2.406789e+00-j2.870924e+00,2.012763e+00-j2.772349e+00,7.2216e-09,6.34695e-09,1442.4,1833.6,1712.4,2363.4,1999.5
2.621576e-01+j4.532038e-01,7.795205e-01+j4.554567e-01,1.029114e+00-j1.303819e-01,7.182723e-01-j4.849063e-01,4.524404e-01-j5.180583e-01,3.014785e-01-j4.736504e-01,2.141988e-01-j4.220073e-01,1.601413e-01-j3.765670e-01,1.244681e-01-j3.386081e-01,9.968632e-02-j3.070777e-01,6.1455e-09,5.9823e-09,24000,1954.8,1507.2,1348.2,807
2.594048e+00+j2.008279e+00,3.946719e+00+j8.931156e-01,4.089760e+00-j4.915142e-01,3.598354e+00-j1.407409e+00,2.981801e+00-j1.865433e+00,2.433170e+00-j2.043154e+00,1.990561e+00-j2.072719e+00,1.643644e+00-j2.029196e+00,1.372662e+00-j1.952114e+00,1.159604e+00-j1.861794e+00,4.6716e-09,6.25515e-09,2755.2,3146.4,2586,1658.7,2084.25
4.521641e-01+j1.077220e+00,9.783960e-01+j1.412805e+00,1.552912e+00+j1.508611e+00,2.076303e+00+j1.398670e+00,2.491086e+00+j1.146220e+00,2.778723e+00+j8.162527e-01,2.946444e+00+j4.607448e-01,3.014112e+00+j1.148700e-01,3.005045e+00-j2.010038e-01,2.941012e+00-j4.773533e-01,3.0753e-09,3.92445e-09,1225.2,1429.2,1944,180,967.5
2.200258e-02+j3.246115e-02,3.693587e-02+j3.489020e-02,4.726171e-02+j3.270513e-02,5.394764e-02+j2.933004e-02,5.831052e-02+j2.598877e-02,6.124225e-02+j2.301806e-02,6.327872e-02+j2.045937e-02,6.473806e-02+j1.826925e-02,6.581313e-02+j1.638752e-02,6.662434e-02+j1.475851e-02,7.16295e-09,6.8238e-09,1539.6,2570.4,24,1184.4,1401.75
8.909615e-02+j1.406636e-02,6.805752e-02-j3.978661e-02,3.908142e-02-j4.518228e-02,2.423975e-02-j4.032306e-02,1.636729e-02-j3.502438e-02,1.177507e-02-j3.060399e-02,8.876515e-03-j2.705127e-02,6.931870e-03-j2.418584e-02,5.564400e-03-j2.184423e-02,4.566263e-03-j1.990270e-02,6.67845e-09,5.70945e-09,240000,3040.8,2887.2,1924.2,2031.75
2.244233e+00+j3.179254e+00,5.033205e+00+j2.937902e+00,6.700336e+00+j5.655256e-01,6.225278e+00-j1.804012e+00,4.946138e+00-j2.985392e+00,3.789372e+00-j3.348370e+00,2.926049e+00-j3.344155e+00,2.304778e+00-j3.200120e+00,1.854282e+00-j3.012389e+00,1.521031e+00-j2.819671e+00,4.50075e-09,5.71965e-09,2246.4,2086.8,2899.2,1591.2,1759.5
3.274636e-01+j3.111466e-01,4.812163e-01+j2.613048e-01,5.624427e-01+j1.847155e-01,6.022625e-01+j1.120436e-01,6.192888e-01+j4.862698e-02,6.230498e-01-j5.928062e-03,6.185779e-01-j5.292625e-02,6.087253e-01-j9.356447e-02,5.952402e-01-j1.287913e-01,5.792764e-01-j1.593420e-01,5.2836e-09,7.09665e-09,3561.6,2732.4,500.4,1282.5,2218.5
-9.210955e-01+j3.375068e+00,-4.611853e+00+j6.325627e+00,-1.327649e+01-j3.928684e-01,-6.033604e+00-j6.615951e+00,-2.653226e+00-j5.311948e+00,-1.486713e+00-j4.188702e+00,-9.631125e-01-j3.445327e+00,-6.816048e-01-j2.931339e+00,-5.113743e-01-j2.556099e+00,-3.997442e-01-j2.269839e+00,7.24965e-09,6.19395e-09,2748,985.2,2792.4,1450.8,996.75
-1.477112e-01+j5.978105e+00,-7.486321e-01+j1.344257e+01,-1.046642e+01+j4.924207e+01,-9.062741e+00-j4.595907e+01,-1.388256e+00-j1.828116e+01,-5.845114e-01-j1.188193e+01,-3.338842e-01-j8.984858e+00,-2.206427e-01-j7.305359e+00,-1.586765e-01-j6.196059e+00,-1.205575e-01-j5.401955e+00,4.43955e-09,6.77535e-09,2821.2,2028,2019.6,1851.3,761.25
-2.684376e-02+j3.121667e-02,-4.060160e-02+j3.025446e-02,-4.862420e-02+j2.657253e-02,-5.329272e-02+j2.291490e-02,-5.614396e-02+j1.982688e-02,-5.798061e-02+j1.730548e-02,-5.922103e-02+j1.524548e-02,-6.009307e-02+j1.354419e-02,-6.072686e-02+j1.211993e-02,-6.120066e-02+j1.091062e-02,4.47525e-09,2.89935e-09,2870.4,24,2960.4,1943.1,950.25
6.872475e+00+j2.325143e+00,7.658753e+00+j5.350293e-02,7.313460e+00-j1.589985e+00,6.594993e+00-j2.649139e+00,5.797750e+00-j3.285086e+00,5.040779e+00-j3.632974e+00,4.367400e+00-j3.791611e+00,3.786844e+00-j3.829327e+00,3.293772e+00-j3.791897e+00,2.877604e+00-j3.709356e+00,3.825e-09,5.90835e-09,2500.8,24000,3168,1998,918
1.603183e+00+j2.555831e+00,3.851893e+00+j2.651971e+00,5.550029e+00+j8.418933e-01,5.351880e+00-j1.320579e+00,4.254432e+00-j2.460765e+00,3.222963e+00-j2.812766e+00,2.459033e+00-j2.813341e+00,1.917608e+00-j2.685232e+00,1.530646e+00-j2.519466e+00,1.247844e+00-j2.351138e+00,5.95425e-09,4.88325e-09,2701.2,2324.4,2067.6,1843.2,1247.25
2.176246e+00+j2.648468e+00,4.826555e+00+j1.662793e+00,5.173337e+00-j1.081437e+00,3.820047e+00-j2.456255e+00,2.648351e+00-j2.699213e+00,1.889104e+00-j2.575136e+00,1.403619e+00-j2.368222e+00,1.081387e+00-j2.160890e+00,8.582924e-01-j1.974240e+00,6.978765e-01-j1.811383e+00,6.834e-09,6.09195e-09,1946.4,1252.8,3564,1070.1,2152.5
-7.726141e-02+j1.053400e+00,-1.882553e-01+j1.637917e+00,-3.501321e-01+j2.221082e+00,-5.657320e-01+j2.801581e+00,-8.386453e-01+j3.377323e+00,-1.173212e+00+j3.945129e+00,-1.574333e+00+j4.500419e+00,-2.047227e+00+j5.036858e+00,-2.597246e+00+j5.545884e+00,-3.228972e+00+j6.016505e+00,5.1e-10,2.81775e-09,2676,1252.8,1669.2,2662.2,1470.75
4.471113e-01+j3.606148e+00,1.383725e+00+j6.240983e+00,3.780031e+00+j9.866269e+00,1.065966e+01+j1.418374e+01,2.629846e+01+j9.222242e+00,2.434117e+01-j1.124118e+01,1.245106e+01-j1.458363e+01,6.889862e+00-j1.249023e+01,4.346257e+00-j1.046268e+01,3.011378e+00-j8.936743e+00,3.35325e-09,3.3711e-09,1978.8,1808.4,3144,2144.7,1299
9.386324e-01+j1.009188e+00,1.598052e+00+j8.247333e-01,1.949431e+00+j3.804602e-01,2.020998e+00-j7.365977e-02,1.926218e+00-j4.332910e-01,1.757292e+00-j6.841982e-01,1.568212e+00-j8.451476e-01,1.385450e+00-j9.403429e-01,1.219870e+00-j9.902301e-01,1.074500e+00-j1.009898e+00,4.4217e-09,4.5594e-09,2163.6,2076,2835.6,18,1961.25
